Date,Tmax_1,Tmin_1,Tavg_1,Tdepart,Tdew_point_1,Twet_bulb_1,HeatDegDay_1,CoolDegDay_1,Sunrise,Sunset,PrecipTotal_1,StnPressure_1,Wind_ResultSpeed_1,Wind_ResultDir_1,Wind_AvgSpeed_1,WeatherCode_BR_1,WeatherCode_DZ_1,WeatherCode_HZ_1,WeatherCode_NONE_1,WeatherCode_RA_1,WeatherCode_TS_1,WeatherCode_TSRA_1,Tmax_2,Tmin_2,Tavg_2,Tdew_point_2,Twet_bulb_2,HeatDegDay_2,CoolDegDay_2,PrecipTotal_2,StnPressure_2,Wind_ResultSpeed_2,Wind_ResultDir_2,Wind_AvgSpeed_2,WeatherCode_BR_2,WeatherCode_DZ_2,WeatherCode_HZ_2,WeatherCode_NONE_2,WeatherCode_RA_2,WeatherCode_TS_2,WeatherCode_TSRA_2
2011-09-13,73,56,65,0,54,59,0,0,529,1807,0.0,29.2,4.9,31,8.7,1,0,1,0,0,0,0,76,58,67,55,61,0,2,0.0,29.26,3.4,31,7.8,0,0,1,0,0,0,0
2011-09-14,58,47,53,-11,43,49,12,0,530,1805,0.08,29.39,6.3,34,7.3,1,0,1,0,1,0,0,60,48,54,45,51,11,0,0.005,29.47,6.0,32,7.3,1,0,1,0,1,0,0
2011-09-15,59,42,51,-13,35,44,14,0,531,1803,0.0,29.61,7.4,1,8.5,0,0,0,1,0,0,0,60,44,52,36,45,13,0,0.0,29.67,7.2,36,9.0,0,0,0,1,0,0,0
2011-09-16,58,46,52,-12,40,47,13,0,532,1800,0.0,29.59,1.4,8,3.3,0,0,0,1,0,0,0,59,48,54,38,47,11,0,0.0,29.65,2.6,13,3.7,0,0,0,1,0,0,0
2011-09-17,68,50,59,-5,45,52,6,0,533,1758,0.0,29.53,7.7,11,8.9,0,0,0,1,0,0,0,69,52,61,44,52,4,0,0.0,29.59,8.7,11,9.6,0,0,0,1,0,0,0
2011-09-18,65,55,60,-4,55,57,5,0,535,1756,0.43,29.34,8.9,15,9.5,1,1,0,0,1,0,0,66,56,61,54,57,4,0,0.34,29.41,7.4,14,8.0,1,1,0,0,1,0,0
2011-09-19,69,54,62,-1,58,60,3,0,536,1755,0.24,29.24,4.1,29,5.8,1,0,0,0,1,0,0,68,56,62,58,60,3,0,0.41,29.3,3.8,26,5.8,1,0,0,0,1,0,0
2011-09-20,74,49,62,0,54,58,3,0,537,1753,0.0,29.26,7.3,18,7.3,1,0,0,0,0,0,0,75,53,64,54,58,1,0,0.01,29.33,5.8,17,6.1,1,0,0,0,0,0,0
2011-09-21,71,56,64,2,49,56,1,0,538,1751,0.005,29.23,10.2,25,11.0,0,0,0,0,1,0,0,72,57,65,49,56,0,0,0.005,29.29,9.4,24,10.3,0,0,0,1,0,0,0
2011-09-22,64,51,58,-4,47,52,7,0,539,1749,0.0,29.36,4.6,27,6.9,0,0,0,1,0,0,0,63,53,58,47,52,7,0,0.0,29.42,6.5,25,7.2,0,0,0,1,0,0,0
2011-09-23,62,48,55,-6,44,49,10,0,540,1748,0.0,29.33,5.9,36,7.0,0,0,0,1,0,0,0,62,48,55,46,51,10,0,0.02,29.38,4.1,36,6.4,0,0,0,0,1,0,0
2011-09-24,62,51,57,-4,49,51,8,0,541,1746,0.14,29.26,3.6,3,4.6,1,0,0,0,1,0,0,63,51,57,48,52,8,0,0.07,29.31,2.9,4,5.3,1,0,0,0,1,0,0
2011-09-25,64,51,58,-3,53,55,7,0,542,1744,0.08,29.13,4.1,14,5.5,0,0,0,0,1,0,0,65,53,59,53,55,6,0,0.23,29.18,4.7,13,5.8,1,0,0,0,1,0,0
2011-09-26,60,53,57,-3,51,53,8,0,543,1742,1.21,28.92,8.8,18,15.4,1,0,0,0,1,0,0,63,53,58,50,53,7,0,0.9,28.98,8.1,19,12.4,1,0,0,0,1,0,0
2011-09-27,63,54,59,-1,53,55,6,0,544,1741,0.31,29.0,4.3,6,8.3,1,0,0,0,1,0,0,63,54,59,53,55,6,0,0.25,29.05,2.4,5,7.1,1,0,0,0,1,0,0
2011-09-28,63,53,58,-1,54,55,7,0,545,1739,0.77,29.07,6.5,32,7.0,1,0,0,0,1,0,0,64,53,59,54,55,6,0,0.15,29.12,5.7,32,6.7,1,0,0,0,1,0,0
2011-09-29,66,49,58,-1,51,53,7,0,546,1737,0.06,28.98,11.7,28,13.5,1,0,0,0,1,0,0,66,51,59,50,54,6,0,0.09,29.03,11.2,27,12.7,1,1,0,0,1,0,0
2011-09-30,57,45,51,-8,41,47,14,0,547,1735,0.09,29.32,14.6,34,15.0,0,0,0,0,1,0,0,58,47,53,42,47,12,0,0.17,29.37,15.4,34,16.3,0,0,0,0,1,0,0
2011-10-01,56,42,49,-9,40,45,16,0,548,1734,0.005,29.53,9.6,36,10.3,0,0,0,1,0,0,0,56,44,50,40,45,15,0,0.005,29.59,10.7,35,11.2,0,0,0,1,0,0,0
2011-10-02,66,41,54,-4,38,46,11,0,549,1732,0.0,29.47,4.7,32,5.4,0,0,0,1,0,0,0,65,41,53,39,46,12,0,0.0,29.54,4.1,32,4.6,0,0,0,1,0,0,0
2011-10-03,69,44,57,0,45,50,8,0,550,1730,0.0,29.48,3.4,3,5.0,0,0,0,1,0,0,0,70,45,58,44,50,7,0,0.0,29.54,3.6,2,4.1,0,0,0,1,0,0,0
2011-10-04,76,43,60,3,47,52,5,0,552,1729,0.0,29.52,1.1,16,2.3,0,0,0,1,0,0,0,74,46,60,47,53,5,0,0.0,29.58,0.7,15,1.7,0,0,0,1,0,0,0
2011-10-05,80,49,65,8,48,55,0,0,553,1727,0.0,29.49,1.9,18,3.2,0,0,0,1,0,0,0,80,52,66,47,55,0,1,0.0,29.55,1.3,17,2.9,0,0,0,1,0,0,0
2011-10-06,81,50,66,10,51,58,0,1,554,1725,0.0,29.5,3.8,15,4.6,0,0,0,1,0,0,0,81,56,69,50,58,0,4,0.0,29.57,3.9,15,4.6,0,0,0,1,0,0,0
2011-10-07,84,54,69,13,53,59,0,4,555,1724,0.0,29.52,7.5,18,7.7,0,0,0,1,0,0,0,84,59,72,51,59,0,7,0.0,29.59,6.4,17,6.8,0,0,0,1,0,0,0
2011-10-08,82,54,68,12,54,60,0,3,556,1722,0.0,29.56,7.2,19,7.6,0,0,0,1,0,0,0,82,61,72,53,60,0,7,0.0,29.62,6.3,19,6.9,0,0,0,1,0,0,0
2011-10-09,80,52,66,11,51,58,0,1,557,1720,0.0,29.55,2.8,9,3.8,0,0,0,1,0,0,0,80,56,68,51,58,0,3,0.0,29.62,3.1,10,3.8,0,0,0,1,0,0,0
2011-10-10,76,54,65,10,51,57,0,0,558,1719,0.0,29.39,5.2,16,6.0,0,0,0,1,0,0,0,77,58,68,49,58,0,3,0.0,29.45,5.9,16,6.4,0,0,0,1,0,0,0
2011-10-11,79,57,68,14,54,60,0,3,559,1717,0.0,29.23,4.1,15,4.9,0,0,0,1,0,0,0,78,58,68,52,59,0,3,0.0,29.29,3.8,13,4.6,0,0,0,1,0,0,0
2011-10-12,78,55,67,13,52,58,0,2,600,1715,0.0,29.03,7.0,14,8.1,0,0,0,1,0,0,0,77,57,67,51,58,0,2,0.0,29.08,6.0,14,6.8,0,0,0,1,0,0,0
2011-10-13,66,52,59,6,55,58,6,0,602,1714,0.28,28.81,4.3,26,7.0,1,0,0,0,1,0,0,64,52,58,55,57,7,0,0.49,28.87,2.8,24,6.0,1,0,0,0,1,0,0
2011-10-14,62,48,55,2,41,48,10,0,603,1712,0.0,28.9,15.4,28,15.6,0,0,0,1,0,0,0,61,49,55,41,48,10,0,0.0,28.97,15.1,27,15.3,0,0,0,1,0,0,0
2011-10-15,62,47,55,2,36,46,10,0,604,1711,0.0,29.1,14.8,27,15.3,0,0,0,1,0,0,0,61,47,54,36,46,11,0,0.0,29.18,14.9,26,15.1,0,0,0,1,0,0,0
2011-10-16,62,48,55,3,39,46,10,0,605,1709,0.17,29.08,7.4,28,8.5,0,0,0,0,1,0,0,60,46,53,39,46,12,0,0.12,29.15,6.7,26,8.1,0,0,0,0,1,0,0
2011-10-17,59,41,50,-2,33,42,15,0,606,1707,0.0,29.11,10.2,26,10.4,0,0,0,1,0,0,0,57,40,49,33,42,16,0,0.0,29.18,11.2,25,11.3,0,0,0,1,0,0,0
2011-10-18,54,41,48,-3,37,43,17,0,607,1706,0.06,29.09,6.4,1,8.5,0,0,0,0,1,0,0,54,40,47,38,43,18,0,0.02,29.15,5.3,36,7.2,1,1,0,0,1,0,0
2011-10-19,49,44,47,-4,40,44,18,0,608,1704,0.85,28.93,17.1,36,18.0,1,0,0,0,1,0,0,49,44,47,41,44,18,0,0.84,28.97,19.6,1,19.9,1,0,0,0,1,0,0
2011-10-20,47,43,45,-5,37,42,20,0,610,1703,0.08,29.0,15.8,32,16.1,0,0,0,0,1,0,0,46,42,44,38,42,21,0,0.07,29.05,14.4,31,14.9,0,0,0,0,1,0,0
2011-10-21,55,38,47,-3,34,41,18,0,611,1701,0.0,29.32,4.6,29,5.4,0,0,0,1,0,0,0,54,37,46,34,41,19,0,0.0,29.39,4.3,28,5.7,0,0,0,1,0,0,0
2011-10-22,66,34,50,0,37,44,15,0,612,1700,0.0,29.28,3.2,23,3.7,0,0,0,1,0,0,0,66,38,52,37,45,13,0,0.0,29.35,3.7,21,3.9,0,0,0,1,0,0,0
2011-10-23,68,38,53,4,41,48,12,0,613,1658,0.2,29.19,6.1,22,6.9,1,0,0,0,1,0,1,67,41,54,42,49,11,0,0.22,29.25,5.9,23,6.9,0,0,0,0,1,0,1
2011-10-24,63,45,54,5,39,46,11,0,614,1657,0.0,29.34,5.7,28,7.3,0,0,0,1,0,0,0,63,45,54,39,47,11,0,0.06,29.41,5.0,27,7.1,0,0,0,0,1,0,0
2011-10-25,74,45,60,12,46,53,5,0,616,1656,0.02,29.11,7.6,19,11.9,0,0,0,0,1,0,0,74,49,62,45,53,3,0,0.13,29.19,9.0,19,10.8,1,0,0,0,0,1,1
2011-10-26,53,47,50,2,42,46,15,0,617,1654,0.0,29.19,12.4,36,12.6,0,0,0,1,0,0,0,54,47,51,42,46,14,0,0.0,29.24,13.9,36,14.2,1,0,0,0,0,0,0
2011-10-27,53,39,46,-2,37,42,19,0,618,1653,0.12,29.34,3.6,35,5.8,0,0,0,0,1,0,0,51,38,45,38,42,20,0,0.16,29.4,3.5,1,6.9,1,0,0,0,1,0,0
2011-10-28,55,35,45,-2,33,40,20,0,619,1651,0.03,29.36,4.9,22,5.6,0,0,0,1,0,0,0,54,36,45,32,40,20,0,0.0,29.43,5.2,21,5.7,0,0,0,1,0,0,0
2011-10-29,55,34,45,-2,30,38,20,0,620,1650,0.0,29.34,4.6,28,5.2,0,0,0,1,0,0,0,54,36,45,29,38,20,0,0.0,29.4,3.8,26,4.8,0,0,0,1,0,0,0
2011-10-30,57,33,45,-1,36,41,20,0,622,1649,0.17,29.27,10.6,19,11.1,1,0,0,0,1,0,0,57,37,47,34,42,18,0,0.11,29.34,10.6,19,11.2,0,0,0,0,1,0,0
2011-10-31,53,36,45,-1,36,40,20,0,623,1647,0.0,29.34,3.9,25,4.8,1,0,0,0,0,0,0,53,39,46,35,41,19,0,0.0,29.41,4.4,24,5.1,1,0,0,0,0,0,0
2012-05-01,65,49,57,4,52,55,8,0,448,1849,0.09,29.18,6.2,12,7.7,1,0,1,0,1,0,0,64,52,58,53,56,7,0,0.32,29.24,5.5,12,6.3,1,0,1,0,1,0,0
2012-05-02,80,58,69,15,60,64,0,4,447,1850,0.0,29.12,8.1,21,10.1,1,0,0,0,0,0,0,78,60,69,60,64,0,4,0.005,29.19,7.5,20,9.6,1,0,0,0,0,0,0
2012-05-03,86,66,76,22,65,69,0,11,446,1851,1.34,29.16,10.8,21,12.0,0,0,0,0,0,1,1,86,69,78,64,69,0,13,0.07,29.23,12.8,21,13.3,1,0,0,0,1,0,1
2012-05-04,73,55,64,10,55,58,1,0,444,1852,0.28,29.23,5.2,5,9.2,1,0,1,0,0,0,1,72,51,62,55,58,3,0,0.28,29.28,6.8,2,10.0,1,0,1,0,0,0,1
2012-05-05,60,52,56,1,52,54,9,0,443,1853,0.005,29.29,8.0,4,8.3,1,0,1,0,1,0,0,63,53,58,54,56,7,0,0.0,29.34,7.4,2,7.7,1,0,1,0,0,0,0
2012-05-06,70,51,61,6,53,56,4,0,442,1855,0.8,29.22,5.0,6,8.5,1,0,0,0,1,1,1,73,54,64,54,57,1,0,0.4,29.27,3.4,6,7.2,1,0,0,0,0,0,1
2012-05-07,64,52,58,3,55,57,7,0,441,1856,0.47,29.15,2.3,34,5.4,1,0,1,0,1,0,1,61,54,58,56,57,7,0,0.59,29.2,1.4,5,5.1,1,0,0,0,1,0,1
2012-05-08,70,52,61,5,45,53,4,0,439,1857,0.0,29.13,8.3,28,8.9,1,0,0,0,0,0,0,70,51,61,45,53,4,0,0.01,29.2,8.4,27,8.9,0,0,0,0,0,0,0
2012-05-09,60,47,54,-2,43,49,11,0,438,1858,0.06,29.2,4.2,1,7.6,0,0,0,0,1,0,0,60,46,53,43,48,12,0,0.005,29.26,3.9,36,7.8,0,0,0,1,0,0,0
2012-05-10,67,46,57,1,34,46,8,0,437,1859,0.0,29.29,3.2,5,7.5,0,0,0,1,0,0,0,65,45,55,33,46,10,0,0.0,29.35,2.8,4,5.9,0,0,0,1,0,0,0
2012-05-11,78,43,61,4,40,52,4,0,436,1900,0.0,29.36,9.3,20,9.5,0,0,0,1,0,0,0,78,48,63,38,52,2,0,0.0,29.44,9.3,20,9.8,0,0,0,1,0,0,0
2012-05-12,69,53,61,4,42,51,4,0,435,1901,0.03,29.51,5.7,3,9.3,0,0,0,0,1,0,0,67,51,59,45,51,6,0,0.25,29.57,5.4,2,8.8,0,0,0,0,1,0,1
2012-05-13,72,50,61,3,31,48,4,0,434,1902,0.0,29.45,7.4,4,7.8,0,0,0,1,0,0,0,69,53,61,33,48,4,0,0.0,29.51,8.4,2,9.1,0,0,0,1,0,0,0
2012-05-14,82,43,63,5,36,51,2,0,433,1903,0.0,29.31,2.5,19,5.2,0,0,0,1,0,0,0,78,46,62,36,51,3,0,0.0,29.38,1.8,14,4.5,0,0,0,1,0,0,0
2012-05-15,86,57,72,14,45,57,0,7,432,1904,0.05,29.18,6.9,25,12.6,0,0,0,0,1,1,0,84,56,70,44,56,0,5,0.005,29.24,9.1,24,11.8,0,0,0,0,1,0,0
2012-05-16,65,50,58,-1,33,46,7,0,431,1905,0.0,29.38,9.6,5,10.5,0,0,0,1,0,0,0,63,52,58,33,46,7,0,0.0,29.44,11.6,4,12.6,0,0,0,1,0,0,0
2012-05-17,74,45,60,1,39,50,5,0,430,1906,0.0,29.38,5.3,11,5.8,0,0,0,1,0,0,0,71,49,60,40,51,5,0,0.0,29.44,5.3,11,6.1,0,0,0,1,0,0,0
2012-05-18,85,53,69,9,41,54,0,4,429,1907,0.0,29.29,8.7,16,9.2,0,0,0,1,0,0,0,85,57,71,38,54,0,6,0.0,29.36,7.4,15,8.4,0,0,0,1,0,0,0
2012-05-19,92,59,76,16,53,62,0,11,428,1908,0.0,29.29,8.2,17,9.1,0,0,0,1,0,0,0,91,64,78,52,62,0,13,0.0,29.35,7.3,16,8.6,0,0,0,1,0,0,0
2012-05-20,93,65,79,18,57,65,0,14,427,1909,0.14,29.28,8.2,22,11.6,0,0,0,0,1,0,1,92,65,79,57,65,0,14,0.14,29.34,9.4,21,10.9,0,0,0,0,1,0,1
2012-05-21,67,54,61,0,44,52,4,0,426,1910,0.0,29.39,11.6,1,12.6,0,0,0,1,0,0,0,65,54,60,44,52,5,0,0.0,29.44,12.5,36,13.6,0,0,0,1,0,0,0
2012-05-22,71,50,61,0,41,51,4,0,425,1911,0.0,29.28,6.1,5,7.2,0,0,0,1,0,0,0,68,49,59,42,51,6,0,0.0,29.34,5.9,4,7.9,0,0,0,1,0,0,0
2012-05-23,82,47,65,4,42,54,0,0,425,1912,0.0,29.1,6.6,16,6.9,0,0,0,1,0,0,0,82,49,66,41,54,0,1,0.0,29.16,5.9,16,6.6,0,0,0,1,0,0,0
2012-05-24,90,64,77,15,53,63,0,12,424,1913,0.0,28.97,17.5,18,17.7,0,0,0,1,0,0,0,90,67,79,52,63,0,14,0.0,29.04,15.1,18,15.2,0,0,0,1,0,0,0
2012-05-25,83,65,74,12,49,59,0,9,423,1914,0.0,29.31,3.4,3,10.0,0,0,0,1,0,0,0,80,67,74,49,59,0,9,0.0,29.36,4.3,5,10.8,0,0,0,1,0,0,0
2012-05-26,86,60,73,11,54,61,0,8,422,1915,0.005,29.37,9.6,7,11.2,0,0,0,0,1,0,0,82,63,73,54,62,0,8,0.0,29.41,10.4,7,11.3,0,0,0,1,0,0,0
2012-05-27,97,70,84,22,59,68,0,19,422,1916,0.0,29.16,8.7,18,10.1,0,0,0,1,0,0,0,97,73,85,58,68,0,20,0.0,29.23,9.4,18,10.7,0,0,0,1,0,0,0
2012-05-28,95,77,86,23,60,69,0,21,421,1916,0.005,29.03,13.4,22,14.0,0,0,0,1,0,0,0,94,74,84,60,68,0,19,0.02,29.1,14.2,22,14.9,0,0,0,0,1,0,0
2012-05-29,85,61,73,9,46,59,0,8,421,1917,0.0,29.1,11.1,28,12.2,0,0,0,1,0,0,0,85,64,75,45,59,0,10,0.005,29.16,10.2,28,11.5,0,0,0,1,0,0,0
2012-05-30,70,53,62,-2,46,53,3,0,420,1918,0.0,29.22,5.4,36,9.6,0,0,0,1,0,0,0,69,53,61,46,53,4,0,0.0,29.28,5.9,36,10.4,0,0,0,1,0,0,0
2012-05-31,54,47,51,-13,45,48,14,0,420,1919,1.12,29.2,10.3,4,11.0,1,0,0,0,1,0,0,55,49,52,45,48,13,0,0.97,29.25,12.4,3,13.0,1,0,0,0,1,0,0
2012-06-01,65,49,57,-7,43,49,8,0,419,1920,0.01,29.07,7.3,36,9.9,0,0,0,0,1,0,0,64,49,57,44,49,8,0,0.03,29.12,9.0,36,10.8,1,0,0,0,1,0,0
2012-06-02,76,49,63,-1,46,55,2,0,419,1920,0.0,29.03,10.6,26,10.8,0,0,0,1,0,0,0,74,49,62,47,55,3,0,0.0,29.1,11.7,25,12.2,0,0,0,1,0,0,0
2012-06-03,81,57,69,5,48,58,0,4,418,1921,0.005,29.1,9.5,28,9.7,0,0,0,1,0,0,0,80,56,68,48,58,0,3,0.005,29.16,8.6,27,9.5,0,0,0,1,0,0,0
2012-06-04,75,59,67,3,47,56,0,2,418,1922,0.005,29.18,7.5,4,8.2,0,0,0,1,0,0,0,74,59,67,47,56,0,2,0.0,29.24,7.9,2,9.1,0,0,0,1,0,0,0
2012-06-05,70,57,64,-1,49,56,1,0,417,1923,0.0,29.29,8.9,4,9.2,0,0,0,1,0,0,0,69,57,63,49,56,2,0,0.0,29.35,9.6,3,10.1,0,0,0,1,0,0,0
2012-06-06,76,52,64,-2,46,55,1,0,417,1923,0.0,29.36,6.2,4,6.5,0,0,0,1,0,0,0,74,56,65,47,56,0,0,0.0,29.41,5.7,3,6.0,0,0,0,1,0,0,0
2012-06-07,82,54,68,2,44,56,0,3,417,1924,0.0,29.38,2.2,10,4.5,0,0,0,1,0,0,0,78,54,66,45,56,0,1,0.0,29.43,3.3,9,6.0,0,0,0,1,0,0,0
2012-06-08,88,54,71,5,49,60,0,6,417,1925,0.0,29.26,7.2,25,7.7,0,0,0,1,0,0,0,87,59,73,48,60,0,8,0.0,29.33,6.6,23,7.2,0,0,0,1,0,0,0
2012-06-09,90,65,78,12,50,62,0,13,416,1925,0.0,29.18,9.3,22,10.1,0,0,0,1,0,0,0,89,66,78,50,62,0,13,0.0,29.24,9.4,22,10.4,0,0,0,1,0,0,0
2012-06-10,93,67,80,13,56,66,0,15,416,1926,0.0,29.2,11.9,19,12.3,0,0,0,1,0,0,0,92,71,82,55,65,0,17,0.0,29.26,10.4,18,10.8,0,0,0,1,0,0,0
2012-06-11,90,70,80,13,62,68,0,15,416,1926,0.005,29.12,8.9,23,11.1,0,0,0,0,1,0,0,90,72,81,63,69,0,16,0.0,29.18,9.4,22,11.1,0,0,0,1,0,0,0
2012-06-12,78,59,69,1,46,57,0,4,416,1927,0.0,29.34,7.0,33,10.5,0,0,0,1,0,0,0,77,62,70,47,57,0,5,0.0,29.39,6.0,34,10.9,0,0,0,1,0,0,0
2012-06-13,72,54,63,-5,45,55,2,0,416,1927,0.0,29.43,7.2,8,7.5,0,0,0,1,0,0,0,71,57,64,45,55,1,0,0.0,29.49,8.3,8,8.4,0,0,0,1,0,0,0
2012-06-14,87,56,72,4,48,59,0,7,416,1928,0.0,29.34,7.9,13,9.0,0,0,0,1,0,0,0,86,60,73,48,59,0,8,0.0,29.41,7.3,12,8.4,0,0,0,1,0,0,0
2012-06-15,94,59,77,9,49,62,0,12,416,1928,0.0,29.33,8.2,16,9.7,0,0,0,1,0,0,0,93,67,80,48,61,0,15,0.0,29.39,7.4,15,8.6,0,0,0,1,0,0,0
2012-06-16,94,69,82,13,60,68,0,17,416,1929,0.31,29.23,10.0,20,11.3,1,0,0,0,1,0,0,94,69,82,60,68,0,17,0.38,29.29,11.9,19,12.7,1,0,0,0,1,0,0
2012-06-17,87,69,78,9,59,66,0,13,416,1929,0.11,29.13,5.7,23,7.1,1,0,0,0,1,0,0,85,68,77,59,66,0,12,0.15,29.19,5.3,23,7.8,1,0,0,0,1,0,0
2012-06-18,94,69,82,12,65,71,0,17,416,1929,0.0,29.03,16.8,21,17.2,0,0,0,1,0,0,0,92,72,82,65,71,0,17,0.0,29.1,16.9,21,17.3,0,0,0,1,0,0,0
2012-06-19,95,78,87,17,65,72,0,22,416,1930,0.0,29.21,14.9,21,15.5,0,0,0,1,0,0,0,94,75,85,65,71,0,20,0.0,29.28,13.6,20,13.9,0,0,0,1,0,0,0
2012-06-20,95,77,86,16,62,71,0,21,416,1930,0.0,29.22,15.2,21,15.4,0,0,0,1,0,0,0,93,76,85,62,70,0,20,0.0,29.29,14.8,20,15.0,0,0,0,1,0,0,0
2012-06-21,85,70,78,8,59,66,0,13,416,1930,0.01,29.21,7.5,27,9.8,0,0,0,0,1,0,0,83,70,77,60,67,0,12,0.03,29.26,7.2,26,9.4,0,0,0,1,0,0,0
2012-06-22,87,64,76,6,52,62,0,11,417,1931,0.0,29.26,2.6,34,6.6,0,0,0,1,0,0,0,83,63,73,52,62,0,8,0.0,29.32,1.7,5,5.4,0,0,0,1,0,0,0
2012-06-23,87,62,75,5,55,64,0,10,417,1931,0.0,29.28,3.2,8,5.7,0,0,0,1,0,0,0,86,63,75,55,63,0,10,0.0,29.34,3.0,8,4.8,0,0,0,1,0,0,0
2012-06-24,94,65,80,9,57,65,0,15,417,1931,0.0,29.25,3.1,4,7.0,0,0,0,1,0,0,0,92,70,81,58,66,0,16,0.0,29.29,1.7,3,8.2,0,0,0,1,0,0,0
2012-06-25,76,60,68,-3,49,58,0,3,417,1931,0.0,29.35,13.6,4,14.0,0,0,0,1,0,0,0,74,63,69,48,58,0,4,0.0,29.4,15.4,3,15.7,0,0,0,1,0,0,0
2012-06-26,83,56,70,-1,50,59,0,5,418,1931,0.0,29.27,3.5,9,4.9,0,0,0,1,0,0,0,81,63,72,51,60,0,7,0.0,29.33,5.6,9,6.7,0,0,0,1,0,0,0
2012-06-27,92,57,75,4,51,63,0,10,418,1931,0.0,29.13,12.1,20,12.4,0,0,0,1,0,0,0,90,64,77,51,63,0,12,0.0,29.21,11.3,20,11.6,0,0,0,1,0,0,0
2012-06-28,100,76,88,17,69,74,0,23,419,1931,0.04,29.08,6.4,26,8.4,0,0,1,0,0,0,1,101,77,89,68,74,0,24,0.16,29.14,8.4,25,11.2,0,0,0,0,0,0,1
2012-06-29,88,69,79,8,61,67,0,14,419,1931,0.42,29.16,2.4,4,6.9,0,0,0,0,1,1,1,88,70,79,62,69,0,14,0.28,29.21,1.8,35,8.3,1,0,1,0,1,0,1
2012-06-30,92,69,81,9,67,72,0,16,419,1931,0.0,29.11,6.0,24,6.6,0,0,0,1,0,0,0,89,70,80,68,72,0,15,0.005,29.17,6.9,23,7.4,0,0,0,1,0,0,0
2012-07-01,91,68,80,8,67,71,0,15,420,1931,0.005,29.23,3.1,23,5.4,0,0,0,1,0,0,0,90,66,78,68,72,0,13,0.56,29.29,2.8,22,5.6,0,0,0,0,1,0,1
2012-07-02,98,71,85,13,69,74,0,20,420,1931,0.0,29.21,4.4,23,5.2,1,0,1,0,0,0,0,97,74,86,69,74,0,21,0.0,29.28,5.8,23,6.3,0,0,0,1,0,0,0
2012-07-03,96,77,87,15,67,74,0,22,421,1931,0.0,29.13,9.4,25,9.9,0,0,0,1,0,0,0,95,77,86,67,73,0,21,0.0,29.2,9.7,23,10.1,0,0,0,1,0,0,0
2012-07-04,102,79,91,19,68,75,0,26,422,1930,0.0,29.15,9.4,25,9.6,0,0,0,1,0,0,0,101,80,91,68,75,0,26,0.0,29.21,8.2,25,8.9,0,0,0,1,0,0,0
2012-07-05,103,79,91,19,69,75,0,26,422,1930,0.28,29.2,5.5,24,7.5,0,0,0,0,0,0,1,102,79,91,68,75,0,26,0.005,29.25,4.1,26,7.0,0,0,0,0,1,0,0
2012-07-06,103,82,93,21,71,77,0,28,423,1930,0.0,29.21,6.5,27,7.3,0,0,0,1,0,0,0,104,83,94,71,77,0,29,0.0,29.27,4.9,28,6.9,0,0,0,1,0,0,0
2012-07-07,98,73,86,14,67,72,0,21,423,1930,0.0,29.26,7.9,2,11.9,0,0,0,1,0,0,0,98,74,86,68,73,0,21,0.0,29.32,7.6,1,10.8,0,0,0,1,0,0,0
2012-07-08,85,68,77,4,56,65,0,12,424,1929,0.0,29.34,11.3,3,11.5,0,0,0,1,0,0,0,85,74,80,56,65,0,15,0.0,29.39,12.7,3,13.1,0,0,0,1,0,0,0
2012-07-09,91,66,79,6,57,65,0,14,425,1929,0.0,29.33,4.7,5,6.8,0,0,0,1,0,0,0,88,68,78,59,66,0,13,0.0,29.38,4.9,6,6.9,0,0,0,1,0,0,0
2012-07-10,83,67,75,2,55,64,0,10,425,1929,0.0,29.39,9.9,4,10.1,0,0,0,1,0,0,0,82,71,77,56,64,0,12,0.0,29.44,10.8,4,11.1,0,0,0,1,0,0,0
2012-07-11,87,64,76,3,57,65,0,11,426,1928,0.0,29.39,5.8,9,8.1,0,0,0,1,0,0,0,86,69,78,57,65,0,13,0.0,29.44,7.3,8,8.8,0,0,0,1,0,0,0
2012-07-12,91,66,79,6,54,65,0,14,427,1928,0.0,29.35,6.4,11,8.0,0,0,0,1,0,0,0,90,71,81,53,64,0,16,0.0,29.41,8.1,11,9.4,0,0,0,1,0,0,0
2012-07-13,93,70,82,9,63,69,0,17,428,1927,0.28,29.31,3.4,15,6.2,1,0,0,0,1,1,1,93,73,83,63,69,0,18,0.005,29.37,3.2,13,6.6,0,0,0,0,0,0,1
2012-07-14,90,70,80,7,65,70,0,15,428,1927,0.005,29.3,2.0,25,6.4,0,0,0,1,0,0,0,89,71,80,66,70,0,15,0.005,29.36,1.1,22,4.9,0,0,1,0,0,0,0
2012-07-15,95,71,83,9,66,71,0,18,429,1926,0.0,29.29,2.2,27,7.4,0,0,0,1,0,0,0,95,70,83,66,72,0,18,0.0,29.35,2.1,21,6.8,0,0,0,1,0,0,0
2012-07-16,97,72,85,11,66,72,0,20,430,1925,0.0,29.19,7.1,24,7.6,0,0,0,1,0,0,0,98,77,88,65,73,0,23,0.0,29.25,8.6,23,9.2,0,0,0,1,0,0,0
2012-07-17,99,79,89,15,67,74,0,24,431,1925,0.0,29.13,8.6,26,9.8,0,0,0,1,0,0,0,99,80,90,66,74,0,25,0.0,29.18,8.9,25,9.4,0,0,0,1,0,0,0
